    0.147854743813398227E+04    0.273794905524948762E+01    0.211256667979549349E+02   -0.767030553452210029E+03
    0.147850036447131970E+04    0.274270875261941782E+01    0.212632383618040421E+02   -0.767016314913630254E+03
    0.147902692777113475E+04    0.274845462131972385E+01    0.217422026381179023E+02   -0.767015628154258479E+03
    0.148075222406628768E+04    0.273701238651494672E+01    0.219242595132455449E+02   -0.767014749490649820E+03
    0.148075222406628768E+04    0.273701238651494672E+01    0.219242595132455449E+02   -0.767014749490649820E+03
    0.147898493998545678E+04    0.274768725390186663E+01    0.198087491117073284E+02   -0.767012018936923937E+03
    0.148151485692138431E+04    0.273982182621200110E+01    0.200324779178608878E+02   -0.766998795944803987E+03
    0.148054794897880993E+04    0.275572959957763919E+01    0.216306351641168959E+02   -0.766992848867853354E+03
    0.147899701010774106E+04    0.272990350670293935E+01    0.205440529425585225E+02   -0.766957244531859942E+03
    0.148071496319228254E+04    0.273910785493275366E+01    0.219134503663143079E+02   -0.766952321784251126E+03
    0.147959837468723458E+04    0.276251981228586452E+01    0.213744561822454244E+02   -0.766951185237185200E+03
    0.147863521281303906E+04    0.275617458654282332E+01    0.212626565258527478E+02   -0.766948733239260264E+03
    0.147879755097461043E+04    0.275180234289436720E+01    0.199969678119887817E+02   -0.766944451319053201E+03
    0.147879755097461043E+04    0.275180234289436720E+01    0.199969678119887817E+02   -0.766944451319053201E+03
    0.147847832955699300E+04    0.275674501380530002E+01    0.206104297243102650E+02   -0.766939587804641860E+03
    0.147847832955699300E+04    0.275674501380530002E+01    0.206104297243102650E+02   -0.766939587804641860E+03
    0.147969806020590499E+04    0.273396100291777921E+01    0.197962617864616846E+02   -0.766925075585083391E+03
    0.147969806020590499E+04    0.273396100291777921E+01    0.197962617864616846E+02   -0.766925075585083391E+03
    0.148193867145500781E+04    0.273553092102027806E+01    0.206204665887575374E+02   -0.766919682324553833E+03
    0.148193867145500781E+04    0.273553092102027806E+01    0.206204665887575374E+02   -0.766919682324553833E+03
    0.148149873242140711E+04    0.272691071796627060E+01    0.202901288745744210E+02   -0.766914827976380820E+03
    0.148149873242140711E+04    0.272691071796627060E+01    0.202901288745744210E+02   -0.766914827976380820E+03
    0.148065582445397877E+04    0.275415482067441175E+01    0.200171624216844322E+02   -0.766914347029440933E+03
