    0.157018333077430725E+04    0.513261872529983521E+01    0.891151785850524902E+02   -0.751557779291412589E+04   -0.492515351937698220E+01    1
    0.173361783027648926E+04    0.280177533626556396E+01    0.821139454841613770E+02   -0.730312038521779141E+04   -0.493515351937698199E+01    1
    0.213001154661178589E+04    0.304997265338897705E+01   -0.848214626312255859E+02   -0.730029866832018979E+04   -0.494515351937698799E+01    1
    0.190990435481071472E+04    0.327782148122787476E+01    0.579435348510742188E+02   -0.700588076106143490E+04   -0.495515351937699045E+01    1
    0.209439134597778320E+04    0.498996597528457642E+01    0.365225911140441895E+02   -0.681189084998196267E+04   -0.496515351937698846E+01    1
    0.159061468243598938E+04    0.517598646879196167E+01   -0.292695999145507812E+02   -0.641696135921084078E+04   -0.497515351937698824E+01    1
    0.173692963123321533E+04    0.522983217239379883E+01   -0.622607707977294922E+02   -0.639118866247120604E+04   -0.498515351937698359E+01    1
    0.199525669217109680E+04    0.383780181407928467E+01   -0.187224507331848145E+02   -0.638638342234606625E+04   -0.499515351937698426E+01    1
    0.177247434258460999E+04    0.525512343645095825E+01   -0.295789837837219238E+02   -0.635508843242162129E+04   -0.500515351937698583E+01    1
    0.214415073990821838E+04    0.488949292898178101E+01    0.746610879898071289E+02   -0.625410771047663548E+04   -0.501515351937698384E+01    1
    0.205145364999771118E+04    0.428017801046371460E+01    0.864971041679382324E+02   -0.624502136648113810E+04   -0.502515351937698451E+01    1
    0.214287866950035095E+04    0.496315228939056396E+01    0.585677146911621094E+02   -0.614322504622346059E+04   -0.503515351937698608E+01    1
    0.186063477993011475E+04    0.480028480291366577E+01   -0.495474219322204590E+02   -0.604454220766865546E+04   -0.504515351937698409E+01    1
    0.233134500980377197E+04    0.526186329126358032E+01    0.860879659652709961E+02   -0.600291819282224151E+04   -0.505515351937698298E+01    1
    0.186920742392539978E+04    0.390177196264266968E+01   -0.511687517166137695E+02   -0.593765344856301363E+04   -0.506515351937698455E+01    1
    0.206905177235603333E+04    0.436584079265594482E+01   -0.125390410423278809E+02   -0.589054612812900268E+04   -0.507515351937697989E+01    1
    0.216700859069824219E+04    0.262183040380477905E+01    0.136680603027343750E+01   -0.578395379977123685E+04   -0.508515351937698501E+01    1
    0.224113399982452393E+04    0.445200264453887939E+01   -0.335809111595153809E+02   -0.575744973529751769E+04   -0.509515351937699013E+01    1
    0.180484120845794678E+04    0.393109029531478882E+01   -0.386133432388305664E+02   -0.567882798890068625E+04   -0.510515351937699080E+01    1
    0.179444131851196289E+04    0.491080003976821899E+01   -0.688656091690063477E+02   -0.562280465597325110E+04   -0.511515351937698348E+01    1
    0.201602029800415039E+04    0.489300358295440674E+01    0.423300862312316895E+02   -0.562270390177994705E+04   -0.512515351937698238E+01    1
    0.200766561031341553E+04    0.412190389633178711E+01    0.342918515205383301E+02   -0.553318030845483554E+04   -0.513515351937698394E+01    1
    0.218716037869453430E+04    0.269575566053390503E+01   -0.197200298309326172E+02   -0.546887466207307534E+04   -0.514515351937697751E+01    1
    0.225840047597885132E+04    0.374234664440155029E+01   -0.963603377342224121E+02   -0.537863807059262399E+04   -0.515515351937698085E+01    1
    0.205926248431205750E+04    0.388005429506301880E+01    0.508466720581054688E+02   -0.527566873333470903E+04   -0.516515351937698330E+01    1
    0.184257186651229858E+04    0.491634470224380493E+01   -0.102475285530090332E+02   -0.520055527264655211E+04   -0.517515351937698220E+01    1
    0.217354160547256470E+04    0.446978604793548584E+01   -0.141985416412353516E+01   -0.512323493217367104E+04   -0.518515351937698643E+01    1
    0.221902992725372314E+04    0.508175420761108398E+01    0.504650473594665527E+02   -0.511064602484053921E+04   -0.519515351937698533E+01    1
    0.208450822830200195E+04    0.423225569725036621E+01    0.156436443328857422E+02   -0.504335432107071938E+04   -0.520515351937697623E+01    1
    0.228087763786315918E+04    0.494631159305572510E+01   -0.193303823471069336E+01   -0.501576026101648586E+04   -0.521515351937698224E+01    1
    0.216702156066894531E+04    0.269492989778518677E+01    0.390701174736022949E+02   -0.492418207476878615E+04   -0.522515351937697670E+01    1
    0.226469891667366028E+04    0.393008804321289062E+01   -0.562879204750061035E+02   -0.486981381219693139E+04   -0.523515351937698092E+01    1
