    0.195348268368976642E+04    0.446483945080082645E+01   -0.255371571945067544E+00    0.462212028512817730E+00   -0.154504285024086894E+02
    0.195348268368976642E+04    0.446483945080082645E+01   -0.255371571945067544E+00    0.462212028512817730E+00   -0.154504285024086894E+02
    0.192480681789755113E+04    0.428913308980258812E+01   -0.387447296926855866E+00    0.418662557996057338E+00   -0.154436042073786144E+02
    0.199768796132545344E+04    0.445625802159561069E+01   -0.441436562621771778E+00    0.344241967238848423E+00   -0.154329612194119470E+02
    0.199768796132545344E+04    0.445625802159561069E+01   -0.441436562621771778E+00    0.344241967238848423E+00   -0.154329612194119470E+02
    0.194848244325791734E+04    0.311096611737054829E+01   -0.679042315213050918E-01    0.150101270201888959E+00   -0.154292562330956162E+02
    0.195011730413329428E+04    0.471620293367945198E+01   -0.434469323548519304E+00    0.330952358784364686E+00   -0.154184461767069774E+02
    0.194906553172507643E+04    0.468519233986916905E+01   -0.176340288677030499E+00    0.561751566430547133E+00   -0.153795306626683370E+02
    0.191437966640372451E+04    0.433064846996913388E+01   -0.222333510349406294E+00    0.229894065477934506E+00   -0.153779332795481505E+02
    0.184415619262206337E+04    0.306254818727327605E+01   -0.317294635095325905E+00    0.498820771867682256E+00   -0.153736624784714895E+02
    0.191472600078325627E+04    0.336382902151253527E+01   -0.399304130203585239E+00    0.229402245013291983E+00   -0.153653443325329153E+02
    0.191472600078325627E+04    0.336382902151253527E+01   -0.399304130203585239E+00    0.229402245013291983E+00   -0.153653443325329153E+02
    0.194067798337216459E+04    0.479862728285828410E+01   -0.299927148782177022E+00    0.403666046120264133E+00   -0.153609564741913527E+02
    0.189075211274240314E+04    0.304469167877704328E+01   -0.198782298333160190E+00    0.346488432915365241E+00   -0.153530483040153829E+02
    0.189240833928631946E+04    0.402817646098070981E+01   -0.240950846667467411E+00    0.228399548218548076E+00   -0.153386446861550709E+02
    0.189240833928631946E+04    0.402817646098070981E+01   -0.240950846667467411E+00    0.228399548218548076E+00   -0.153386446861550709E+02
    0.194611432780206269E+04    0.396874407045263755E+01   -0.487413466364693571E+00    0.542603046772334063E+00   -0.153118344240079853E+02
    0.184818810187008216E+04    0.308171601696874786E+01   -0.343681025542029950E+00    0.639656288080774238E+00   -0.153062615297327493E+02
    0.199787528498282177E+04    0.492382922723560146E+01   -0.281776596095585974E+00    0.146666449731084142E+00   -0.152830721013351933E+02
