    0.122602977752685547E+04    0.451242780685424805E+01    0.373349875211715698E+00    0.339412689208984375E+00   -0.177348117739469785E+03   -0.550515351937697694E+01    1
    0.129857587814331055E+04    0.450751185417175293E+01   -0.203702092170715332E+00    0.602948802709579512E+00   -0.176424526987445461E+03   -0.551515351937698295E+01    1
    0.133324079513549805E+04    0.309360921382904053E+01   -0.235304951667785645E+00    0.570548528432846092E+00   -0.172245916188015116E+03   -0.552515351937698185E+01    1
    0.119288845062255859E+04    0.458696377277374268E+01    0.925050497055053711E+00    0.269822353124618552E+00   -0.170191853879742638E+03   -0.553515351937698163E+01    1
    0.129996013641357422E+04    0.300881874561309814E+01    0.330593764781951904E+00    0.498541706800460838E+00   -0.166771135109787650E+03   -0.554515351937698142E+01    1
    0.131613016128540039E+04    0.479302239418029785E+01    0.779379546642303467E+00    0.389475625753402777E+00   -0.166192072533226366E+03   -0.555515351937698032E+01    1
    0.134461832046508789E+04    0.442123234272003174E+01   -0.483831644058227539E+00    0.133735501766204856E+00   -0.164634620289862056E+03   -0.556515351937698544E+01    1
    0.128132095336914062E+04    0.393063735961914062E+01    0.761023759841918945E-01    0.172966790199279796E+00   -0.164002167294217998E+03   -0.557515351937698611E+01    1
    0.132724390029907227E+04    0.416516363620758057E+01    0.200544625520706177E+00    0.651999825239181541E+00   -0.159104269263874130E+03   -0.558515351937698146E+01    1
    0.132325601577758789E+04    0.440000212192535400E+01   -0.470290780067443848E-01    0.454845112562179632E+00   -0.156297839316415434E+03   -0.559515351937697680E+01    1
    0.137114067077636719E+04    0.385210156440734863E+01   -0.325261682271957397E+00    0.778362822532653875E+00   -0.155960308099232719E+03   -0.560515351937697748E+01    1
    0.132978439331054688E+04    0.487141168117523193E+01   -0.376805871725082397E+00    0.211219877004623413E+00   -0.155301163962339331E+03   -0.561515351937697904E+01    1
    0.137539291381835938E+04    0.326588618755340576E+01   -0.219388812780380249E+00    0.567851370573043912E+00   -0.153998770797479580E+03   -0.562515351937698060E+01    1
    0.138007125854492188E+04    0.468446159362792969E+01    0.925376027822494507E+00    0.426347965002059959E+00   -0.149319744560701025E+03   -0.563515351937698039E+01    1
    0.136679859161376953E+04    0.327678763866424561E+01   -0.486003428697586060E+00    0.425907158851623557E+00   -0.148906327985504191E+03   -0.564515351937698284E+01    1
    0.139474792480468750E+04    0.364822864532470703E+01    0.590284705162048340E+00    0.124874192476272586E+00   -0.148685987713166242E+03   -0.565515351937698085E+01    1
    0.146822586059570312E+04    0.483871030807495117E+01   -0.204320698976516724E+00    0.795584303140640325E+00   -0.147060747589060497E+03   -0.566515351937697975E+01    1
    0.142802839279174805E+04    0.412121379375457764E+01   -0.456740528345108032E+00    0.229737406969070440E+00   -0.146992572685567382E+03   -0.567515351937697954E+01    1
    0.135850696563720703E+04    0.376058530807495117E+01    0.622783869504928589E+00    0.502568793296814031E+00   -0.145066337151837899E+03   -0.568515351937697666E+01    1
    0.138267602920532227E+04    0.361417865753173828E+01    0.202466338872909546E+00    0.735714691877365157E+00   -0.141783477080271950E+03   -0.569515351937697734E+01    1
    0.143156318664550781E+04    0.458329951763153076E+01   -0.131158530712127686E-01    0.587223851680755637E+00   -0.141779217985873686E+03   -0.570515351937697890E+01    1
    0.135454568862915039E+04    0.301968288421630859E+01   -0.398104488849639893E-01    0.247596293687820462E+00   -0.132814185702097149E+03   -0.571515351937697780E+01    1
    0.144702615737915039E+04    0.343380177021026611E+01    0.553578674793243408E+00    0.781366896629333563E+00   -0.132218305465922697E+03   -0.572515351937697403E+01    1
    0.146307106018066406E+04    0.373893213272094727E+01   -0.164493918418884277E-02    0.650345414876937866E+00   -0.130931846546450998E+03   -0.573515351937697382E+01    1
    0.130356216430664062E+04    0.450944352149963379E+01    0.963509798049926758E+00    0.263407403230667136E+00   -0.130748422062703241E+03   -0.574515351937697805E+01    1
    0.143830718994140625E+04    0.475936090946197510E+01   -0.266553670167922974E+00    0.170728337764740001E+00   -0.130112388105554203E+03   -0.575515351937698227E+01    1
    0.143515615463256836E+04    0.313751566410064697E+01    0.830512553453445435E+00    0.655916970968246527E+00   -0.127442488826276659E+03   -0.576515351937698384E+01    1
    0.141669473648071289E+04    0.481104993820190430E+01    0.684961676597595215E-02    0.484268265962600752E+00   -0.125492615683917407E+03   -0.577515351937697918E+01    1
    0.142271223068237305E+04    0.432972609996795654E+01    0.390798538923263550E+00    0.438530278205871649E+00   -0.125241456851773748E+03   -0.578515351937698075E+01    1
    0.142518949508666992E+04    0.437674069404602051E+01    0.958272427320480347E+00    0.383956098556518577E+00   -0.125239433511968613E+03   -0.579515351937698409E+01    1
    0.142345428466796875E+04    0.487214517593383789E+01    0.904147773981094360E+00    0.586818969249725431E+00   -0.125041562390489460E+03   -0.580515351937698565E+01    1
    0.143376913070678711E+04    0.420501697063446045E+01   -0.349090158939361572E+00    0.330565983057022117E+00   -0.124965383661295391E+03   -0.581515351937698366E+01    1
